train_set,seed,phase,epoch,loss,val_loss
SAMSUNG#STANDING,1,pretrain,18,0.0148696638643741,0.0383550822734832
SAMSUNG#STANDING,1,pretrain,19,0.0143285198137164,0.041121955960989
SAMSUNG#STANDING,1,pretrain,20,0.0144596388563513,0.0396402217447757
SAMSUNG#STANDING,1,pretrain,21,0.0143710803240537,0.0376482717692852
SAMSUNG#STANDING,1,pretrain,22,0.0133007382974028,0.0382713377475738
SAMSUNG#STANDING,1,pretrain,23,0.0120748532935976,0.0359192267060279
SAMSUNG#STANDING,1,pretrain,24,0.0113459508866071,0.0390216708183288
SAMSUNG#STANDING,1,pretrain,25,0.0109389061108231,0.0354540906846523
SAMSUNG#STANDING,1,pretrain,26,0.0108394958078861,0.0351028740406036
SAMSUNG#STANDING,1,pretrain,27,0.0108373146504163,0.0374395549297332
SAMSUNG#STANDING,1,pretrain,28,0.0108229788020253,0.0349750556051731
SAMSUNG#STANDING,1,pretrain,29,0.0104251727461814,0.0354323349893093
SAMSUNG#STANDING,1,finetune,0,5.780825138092041,11.070687294006348
SAMSUNG#STANDING,1,finetune,1,1.4248359203338623,6.2852559089660645
SAMSUNG#STANDING,1,finetune,2,1.2101956605911257,3.752135753631592
SAMSUNG#STANDING,1,finetune,3,0.9722705483436584,1.7471809387207031
SAMSUNG#STANDING,1,finetune,4,0.8942327499389648,0.9568442702293396
SAMSUNG#STANDING,1,finetune,5,0.8125364780426025,0.3993886411190033
SAMSUNG#STANDING,1,finetune,6,0.7621740698814392,0.4299872815608978
SAMSUNG#STANDING,1,finetune,7,0.6903278827667236,0.4378916919231415
SAMSUNG#STANDING,1,finetune,8,0.6534130573272705,0.2553980648517608
SAMSUNG#STANDING,1,finetune,9,0.6087124943733215,0.2087015062570572
SAMSUNG#STANDING,1,finetune,10,0.5583364963531494,0.2078658640384674
SAMSUNG#STANDING,1,finetune,11,0.5572671890258789,0.2461600750684738
SAMSUNG#STANDING,1,finetune,12,0.5645057559013367,0.1793863326311111
SAMSUNG#STANDING,1,finetune,13,0.5425153374671936,0.2531944811344147
SAMSUNG#STANDING,1,finetune,14,0.5038893222808838,0.2116882354021072
SAMSUNG#STANDING,1,finetune,15,0.5270364880561829,0.3237209618091583
SAMSUNG#STANDING,1,finetune,16,0.4725589752197265,0.2546433508396148
SAMSUNG#STANDING,1,finetune,17,0.4731670618057251,0.2057040184736251
SAMSUNG#STANDING,1,finetune,18,0.4526289403438568,0.2220896333456039
SAMSUNG#STANDING,1,finetune,19,0.4488587081432342,0.1725933849811554
SAMSUNG#STANDING,1,finetune,20,0.4611537158489227,0.2580672204494476
SAMSUNG#STANDING,1,finetune,21,0.4101526439189911,0.1550130546092987
SAMSUNG#STANDING,1,finetune,22,0.4320369660854339,0.1186921596527099
SAMSUNG#STANDING,1,finetune,23,0.4197224676609039,0.1305856704711914
SAMSUNG#STANDING,1,finetune,24,0.3998372554779053,0.22091706097126
SAMSUNG#STANDING,1,finetune,25,0.4204483032226562,0.2187106758356094
SAMSUNG#STANDING,1,finetune,26,0.4043296575546264,0.1461631208658218
SAMSUNG#STANDING,1,finetune,27,0.4091629683971405,0.1457089036703109
SAMSUNG#STANDING,1,finetune,28,0.4182817935943603,0.172613576054573
SAMSUNG#STANDING,1,finetune,29,0.392869770526886,0.1469971090555191
SAMSUNG#STANDING,1,finetune,30,0.3562078773975372,0.1777336746454239
SAMSUNG#STANDING,2,pretrain,0,0.1868569701910019,0.768277108669281
SAMSUNG#STANDING,2,pretrain,1,0.0546334534883499,0.6308191418647766
SAMSUNG#STANDING,2,pretrain,2,0.0442755557596683,0.4852872192859649
SAMSUNG#STANDING,2,pretrain,3,0.0391533784568309,0.3433012068271637
SAMSUNG#STANDING,2,pretrain,4,0.0356716588139534,0.229659616947174
SAMSUNG#STANDING,2,pretrain,5,0.033059611916542,0.1431868225336074
SAMSUNG#STANDING,2,pretrain,6,0.0309427753090858,0.0868420004844665
SAMSUNG#STANDING,2,pretrain,7,0.0289914086461067,0.0559972114861011
SAMSUNG#STANDING,2,pretrain,8,0.0272408444434404,0.0411287583410739
SAMSUNG#STANDING,2,pretrain,9,0.0258257929235696,0.031339306384325
SAMSUNG#STANDING,2,pretrain,10,0.0243460014462471,0.0277127753943204
SAMSUNG#STANDING,2,pretrain,11,0.0234702434390783,0.0252542048692703
SAMSUNG#STANDING,2,pretrain,12,0.0227920413017272,0.0251324195414781
SAMSUNG#STANDING,2,pretrain,13,0.0220148917287588,0.0256174858659505
SAMSUNG#STANDING,2,pretrain,14,0.0208339653909206,0.0260285921394824
SAMSUNG#STANDING,2,pretrain,15,0.0195650774985551,0.0266764238476753
SAMSUNG#STANDING,2,pretrain,16,0.0186073742806911,0.0256525389850139
SAMSUNG#STANDING,2,pretrain,17,0.0180312190204858,0.0272391270846128
SAMSUNG#STANDING,2,pretrain,18,0.0176787711679935,0.0280254390090703
SAMSUNG#STANDING,2,pretrain,19,0.0167047008872032,0.0272683426737785
SAMSUNG#STANDING,2,pretrain,20,0.0160997789353132,0.0306965932250022
SAMSUNG#STANDING,2,finetune,0,5.818183422088623,11.348647117614746
SAMSUNG#STANDING,2,finetune,1,1.403931975364685,7.410315990447998
SAMSUNG#STANDING,2,finetune,2,1.1184722185134888,3.629611015319824
SAMSUNG#STANDING,2,finetune,3,0.9806064367294312,1.93766450881958
SAMSUNG#STANDING,2,finetune,4,0.944655418395996,0.9842172861099244
SAMSUNG#STANDING,2,finetune,5,0.7689645886421204,0.5698085427284241
SAMSUNG#STANDING,2,finetune,6,0.7466658353805542,0.2426508963108062
SAMSUNG#STANDING,2,finetune,7,0.6829649806022644,0.265728086233139
SAMSUNG#STANDING,2,finetune,8,0.6605772376060486,0.3939371705055237
SAMSUNG#STANDING,2,finetune,9,0.6222648620605469,0.1858233213424682
SAMSUNG#STANDING,2,finetune,10,0.5746951699256897,0.2722678482532501
SAMSUNG#STANDING,2,finetune,11,0.5522271990776062,0.2029512673616409
SAMSUNG#STANDING,2,finetune,12,0.551507830619812,0.307887852191925
SAMSUNG#STANDING,2,finetune,13,0.5641690492630005,0.2782328426837921
SAMSUNG#STANDING,2,finetune,14,0.5144375562667847,0.2026474475860595
SAMSUNG#STANDING,2,finetune,15,0.4870301187038421,0.2996982634067535
SAMSUNG#STANDING,2,finetune,16,0.474787563085556,0.1495798528194427
SAMSUNG#STANDING,2,finetune,17,0.4402380883693695,0.3464062809944153
SAMSUNG#STANDING,2,finetune,18,0.4799359142780304,0.2987640798091888
SAMSUNG#STANDING,2,finetune,19,0.4384310841560364,0.1764609068632125
SAMSUNG#STANDING,2,finetune,20,0.4486365616321563,0.2329809665679931
SAMSUNG#STANDING,2,finetune,21,0.4484507143497467,0.1839269697666168
SAMSUNG#STANDING,2,finetune,22,0.4086912870407104,0.2017964422702789
SAMSUNG#STANDING,2,finetune,23,0.3965947329998016,0.2264761626720428
SAMSUNG#STANDING,2,finetune,24,0.4144494533538818,0.1980492174625396
SAMSUNG#STANDING,3,pretrain,0,0.2095903754234314,0.8337670564651489
SAMSUNG#STANDING,3,pretrain,1,0.0513399951159954,0.6804158091545105
SAMSUNG#STANDING,3,pretrain,2,0.0405024029314518,0.5069670081138611
SAMSUNG#STANDING,3,pretrain,3,0.0358357727527618,0.3442341387271881
SAMSUNG#STANDING,3,pretrain,4,0.032908733934164,0.2121677994728088
SAMSUNG#STANDING,3,pretrain,5,0.0307089909911155,0.1277487128973007
SAMSUNG#STANDING,3,pretrain,6,0.0288736689835786,0.0788929387927055
SAMSUNG#STANDING,3,pretrain,7,0.0273153465241193,0.0525261685252189
SAMSUNG#STANDING,3,pretrain,8,0.0258226655423641,0.0405713841319084
SAMSUNG#STANDING,3,pretrain,9,0.0245413780212402,0.0359718576073646
SAMSUNG#STANDING,3,pretrain,10,0.0233851801604032,0.0329469889402389
SAMSUNG#STANDING,3,pretrain,11,0.0222428068518638,0.0328637734055519
SAMSUNG#STANDING,3,pretrain,12,0.021198196336627,0.0322340056300163
SAMSUNG#STANDING,3,pretrain,13,0.0201610866934061,0.032300230115652
SAMSUNG#STANDING,3,pretrain,14,0.0193496141582727,0.0330666378140449
SAMSUNG#STANDING,3,pretrain,15,0.0186490342020988,0.0311078950762748
SAMSUNG#STANDING,3,pretrain,16,0.017894135788083,0.0314639098942279
SAMSUNG#STANDING,3,pretrain,17,0.0180356539785861,0.0339542403817176
SAMSUNG#STANDING,3,pretrain,18,0.0178559496998786,0.0312783308327198
SAMSUNG#STANDING,3,pretrain,19,0.0169264357537031,0.0325305871665477
SAMSUNG#STANDING,3,pretrain,20,0.0161040779203176,0.0299272239208221
SAMSUNG#STANDING,3,pretrain,21,0.0154835199937224,0.0322094336152076
SAMSUNG#STANDING,3,pretrain,22,0.0142767429351806,0.0285320784896612
SAMSUNG#STANDING,3,pretrain,23,0.0132435355335474,0.028713084757328
SAMSUNG#STANDING,3,pretrain,24,0.0128801316022872,0.0280335862189531
SAMSUNG#STANDING,3,pretrain,25,0.0124000338837504,0.0279285404831171
SAMSUNG#STANDING,3,pretrain,26,0.0119928075000643,0.0285495948046445
SAMSUNG#STANDING,3,pretrain,27,0.0116826929152011,0.0263827592134475
SAMSUNG#STANDING,3,pretrain,28,0.0114227412268519,0.0267935767769813
SAMSUNG#STANDING,3,pretrain,29,0.0114675322547554,0.0278705712407827
SAMSUNG#STANDING,3,finetune,0,5.758265972137451,8.085930824279785
SAMSUNG#STANDING,3,finetune,1,1.4795434474945068,4.140533924102783
SAMSUNG#STANDING,3,finetune,2,1.1547931432724,2.137661933898926
SAMSUNG#STANDING,3,finetune,3,0.9851083159446716,1.2562673091888428
SAMSUNG#STANDING,3,finetune,4,0.907725751399994,0.6688807606697083
SAMSUNG#STANDING,3,finetune,5,0.7781749367713928,0.3233139812946319
SAMSUNG#STANDING,3,finetune,6,0.7652361989021301,0.2210449427366256
SAMSUNG#STANDING,3,finetune,7,0.6280897855758667,0.2894097864627838
SAMSUNG#STANDING,3,finetune,8,0.648299515247345,0.2665184438228607
SAMSUNG#STANDING,3,finetune,9,0.6175018548965454,0.2488471269607544
SAMSUNG#STANDING,3,finetune,10,0.5717607140541077,0.1944074779748916
SAMSUNG#STANDING,3,finetune,11,0.5900750160217285,0.2042352259159088
SAMSUNG#STANDING,3,finetune,12,0.5248143076896667,0.2227582782506942
SAMSUNG#STANDING,3,finetune,13,0.5240492224693298,0.1705906689167022
SAMSUNG#STANDING,3,finetune,14,0.4791231155395508,0.1666583120822906
SAMSUNG#STANDING,3,finetune,15,0.5178259611129761,0.1606251448392868
SAMSUNG#STANDING,3,finetune,16,0.4655424058437347,0.1518294364213943
SAMSUNG#STANDING,3,finetune,17,0.471508651971817,0.1439654678106308
SAMSUNG#STANDING,3,finetune,18,0.467829018831253,0.1751989126205444
SAMSUNG#STANDING,3,finetune,19,0.4703281223773956,0.1719290912151336
SAMSUNG#STANDING,3,finetune,20,0.4361865520477295,0.1389860212802887
SAMSUNG#STANDING,3,finetune,21,0.4480365514755249,0.1474522203207016
SAMSUNG#STANDING,3,finetune,22,0.4172608256340027,0.1531296223402023
SAMSUNG#STANDING,3,finetune,23,0.4237031936645508,0.1403650194406509
SAMSUNG#STANDING,3,finetune,24,0.4067504405975342,0.1875402480363845
SAMSUNG#STANDING,3,finetune,25,0.4052270054817199,0.1562696546316146
SAMSUNG#STANDING,3,finetune,26,0.372441291809082,0.2204028367996215
SAMSUNG#STANDING,3,finetune,27,0.3806798756122589,0.1301201283931732
SAMSUNG#STANDING,3,finetune,28,0.3745568096637726,0.143248826265335
SAMSUNG#STANDING,3,finetune,29,0.3861309587955475,0.1638087779283523
SAMSUNG#STANDING,3,finetune,30,0.3781655728816986,0.1107207238674163
SAMSUNG#STANDING,3,finetune,31,0.3679046332836151,0.1302069723606109
SAMSUNG#STANDING,3,finetune,32,0.3968496918678283,0.1335340589284896
SAMSUNG#STANDING,3,finetune,33,0.3814753592014313,0.126734584569931
SAMSUNG#STANDING,3,finetune,34,0.3774817883968353,0.1587817370891571
SAMSUNG#STANDING,3,finetune,35,0.3506429195404053,0.1328364610671997
SAMSUNG#STANDING,3,finetune,36,0.3636035025119781,0.1342960447072982
SAMSUNG#STANDING,3,finetune,37,0.3286780714988708,0.115044467151165
SAMSUNG#STANDING,3,finetune,38,0.3528563976287842,0.1109145656228065
SAMSUNG#STANDING,4,pretrain,0,0.1318285018205642,0.7682663202285767
SAMSUNG#STANDING,4,pretrain,1,0.044556725770235,0.6142482757568359
SAMSUNG#STANDING,4,pretrain,2,0.0373658277094364,0.4763746261596679
SAMSUNG#STANDING,4,pretrain,3,0.0335699878633022,0.3446793258190155
SAMSUNG#STANDING,4,pretrain,4,0.0307275056838989,0.2432373464107513
SAMSUNG#STANDING,4,pretrain,5,0.0284951273351907,0.1654354333877563
SAMSUNG#STANDING,4,pretrain,6,0.0266913846135139,0.1133569329977035
SAMSUNG#STANDING,4,pretrain,7,0.0250114705413579,0.0738425627350807
SAMSUNG#STANDING,4,pretrain,8,0.0236244648694992,0.0593194775283336
SAMSUNG#STANDING,4,pretrain,9,0.0226750485599041,0.0390072017908096
SAMSUNG#STANDING,4,pretrain,10,0.0216055065393447,0.0362591966986656
SAMSUNG#STANDING,4,pretrain,11,0.0202854294329881,0.0319672264158725
SAMSUNG#STANDING,4,pretrain,12,0.0189863927662372,0.0280137322843074
SAMSUNG#STANDING,4,pretrain,13,0.0180080905556678,0.0277074892073869
SAMSUNG#STANDING,4,pretrain,14,0.0164668280631303,0.0260149165987968
SAMSUNG#STANDING,4,pretrain,15,0.01519694365561,0.0249163061380386
SAMSUNG#STANDING,4,pretrain,16,0.0146468710154294,0.025287615135312
SAMSUNG#STANDING,4,pretrain,17,0.0139313023537397,0.0265634655952453
SAMSUNG#STANDING,4,pretrain,18,0.0135175874456763,0.025227477774024
SAMSUNG#STANDING,4,pretrain,19,0.0126858940348029,0.0233119335025548
SAMSUNG#STANDING,4,pretrain,20,0.0123893208801746,0.0224564932286739
SAMSUNG#STANDING,4,pretrain,21,0.0120677025988698,0.024257319048047
SAMSUNG#STANDING,4,pretrain,22,0.0114753460511565,0.0234907865524292
SAMSUNG#STANDING,4,pretrain,23,0.0111825698986649,0.0228481981903314
SAMSUNG#STANDING,4,pretrain,24,0.0113616669550538,0.0242083668708801
SAMSUNG#STANDING,4,pretrain,25,0.0111969104036688,0.0227545201778411
SAMSUNG#STANDING,4,pretrain,26,0.0104410853236913,0.0213985573500394
SAMSUNG#STANDING,4,pretrain,27,0.0096298307180404,0.0214243344962596
SAMSUNG#STANDING,4,pretrain,28,0.008970939554274,0.0205932594835758
SAMSUNG#STANDING,4,pretrain,29,0.008790785446763,0.0201753135770559
SAMSUNG#STANDING,4,finetune,0,5.3810715675354,11.014534950256348
SAMSUNG#STANDING,4,finetune,1,1.3469927310943604,7.583317279815674
SAMSUNG#STANDING,4,finetune,2,1.161202907562256,3.178733587265014
SAMSUNG#STANDING,4,finetune,3,0.9531770944595336,2.0084848403930664
SAMSUNG#STANDING,4,finetune,4,0.8455268144607544,0.6996080875396729
SAMSUNG#STANDING,4,finetune,5,0.7590065598487854,0.4533169567584991
SAMSUNG#STANDING,4,finetune,6,0.7303917407989502,0.3345867991447449
SAMSUNG#STANDING,4,finetune,7,0.6956459879875183,0.2613151967525482
SAMSUNG#STANDING,4,finetune,8,0.6274532675743103,0.1862052530050277
SAMSUNG#STANDING,4,finetune,9,0.5636541843414307,0.1998064517974853
SAMSUNG#STANDING,4,finetune,10,0.5850518345832825,0.1412903070449829
SAMSUNG#STANDING,4,finetune,11,0.5562649369239807,0.1336756199598312
SAMSUNG#STANDING,4,finetune,12,0.5178316831588745,0.1192039251327514
SAMSUNG#STANDING,4,finetune,13,0.5289503335952759,0.1433698236942291
SAMSUNG#STANDING,4,finetune,14,0.4763962924480438,0.1467535197734832
SAMSUNG#STANDING,4,finetune,15,0.4747318923473358,0.1360957324504852
SAMSUNG#STANDING,4,finetune,16,0.431031197309494,0.1423198580741882
SAMSUNG#STANDING,4,finetune,17,0.4721080064773559,0.1105168908834457
SAMSUNG#STANDING,4,finetune,18,0.4435976147651672,0.1218908354640007
SAMSUNG#STANDING,4,finetune,19,0.4556397199630737,0.1406182199716568
SAMSUNG#STANDING,4,finetune,20,0.4403449296951294,0.096372440457344
SAMSUNG#STANDING,4,finetune,21,0.422844648361206,0.1434919685125351
SAMSUNG#STANDING,4,finetune,22,0.4004847705364227,0.1958953142166137
SAMSUNG#STANDING,4,finetune,23,0.427234798669815,0.1164026260375976
SAMSUNG#STANDING,4,finetune,24,0.3993414044380188,0.1154682114720344
SAMSUNG#STANDING,4,finetune,25,0.403356671333313,0.1189587041735649
SAMSUNG#STANDING,4,finetune,26,0.3906871080398559,0.1268051415681839
SAMSUNG#STANDING,4,finetune,27,0.3808750510215759,0.1131324842572212
SAMSUNG#STANDING,4,finetune,28,0.3691891431808471,0.1425972431898117
SAMSUNG#TRIPOD,0,pretrain,0,0.1481827348470688,0.7648829221725464
SAMSUNG#TRIPOD,0,pretrain,1,0.0392137616872787,0.6295062899589539
SAMSUNG#TRIPOD,0,pretrain,2,0.0322185568511486,0.4873558282852173
SAMSUNG#TRIPOD,0,pretrain,3,0.0288570784032344,0.3551154434680938
SAMSUNG#TRIPOD,0,pretrain,4,0.0265809502452611,0.2450735121965408
SAMSUNG#TRIPOD,0,pretrain,5,0.0248887650668621,0.1630447059869766
SAMSUNG#TRIPOD,0,pretrain,6,0.0234511923044919,0.1027841791510582
SAMSUNG#TRIPOD,0,pretrain,7,0.022330267354846,0.0726915597915649
SAMSUNG#TRIPOD,0,pretrain,8,0.0212385039776563,0.0483633466064929
SAMSUNG#TRIPOD,0,pretrain,9,0.020347524434328,0.0374863818287849
SAMSUNG#TRIPOD,0,pretrain,10,0.0197128728032112,0.0314767025411129
SAMSUNG#TRIPOD,0,pretrain,11,0.0193380620330572,0.0298496428877115
SAMSUNG#TRIPOD,0,pretrain,12,0.0187159683555364,0.0268991105258464
SAMSUNG#TRIPOD,0,pretrain,13,0.017951613292098,0.0276949387043714
SAMSUNG#TRIPOD,0,pretrain,14,0.0169669184833765,0.0274277571588754
SAMSUNG#TRIPOD,0,pretrain,15,0.0167647749185562,0.0257827620953321
SAMSUNG#TRIPOD,0,pretrain,16,0.016180707141757,0.0266305990517139
SAMSUNG#TRIPOD,0,pretrain,17,0.0154952220618724,0.0269941017031669
SAMSUNG#TRIPOD,0,pretrain,18,0.0147409224882721,0.0258454270660877
SAMSUNG#TRIPOD,0,pretrain,19,0.014134899713099,0.0261584687978029
SAMSUNG#TRIPOD,0,pretrain,20,0.0139976069331169,0.0253147780895233
SAMSUNG#TRIPOD,0,pretrain,21,0.0133648002520203,0.0254229363054037
SAMSUNG#TRIPOD,0,pretrain,22,0.0129593713209033,0.0248144287616014
SAMSUNG#TRIPOD,0,pretrain,23,0.0125464294105768,0.0231772791594266
SAMSUNG#TRIPOD,0,pretrain,24,0.0119251674041152,0.0230181664228439
SAMSUNG#TRIPOD,0,pretrain,25,0.0115405330434441,0.023713843896985
SAMSUNG#TRIPOD,0,pretrain,26,0.0114778848364949,0.0229524876922369
SAMSUNG#TRIPOD,0,pretrain,27,0.0112994955852627,0.023067969828844
SAMSUNG#TRIPOD,0,pretrain,28,0.0108410594984889,0.0226951260119676
SAMSUNG#TRIPOD,0,pretrain,29,0.0107951220124959,0.0240016039460897
SAMSUNG#TRIPOD,0,finetune,0,6.746452331542969,12.21632957458496
SAMSUNG#TRIPOD,0,finetune,1,1.443260908126831,6.74632453918457
SAMSUNG#TRIPOD,0,finetune,2,1.1323617696762085,3.7177248001098633
SAMSUNG#TRIPOD,0,finetune,3,1.000921368598938,2.030832052230835
SAMSUNG#TRIPOD,0,finetune,4,0.8616759181022644,0.9294201135635376
SAMSUNG#TRIPOD,0,finetune,5,0.8179087042808533,0.5633441805839539
SAMSUNG#TRIPOD,0,finetune,6,0.7334530353546143,0.2031444907188415
SAMSUNG#TRIPOD,0,finetune,7,0.6907562613487244,0.145944133400917
SAMSUNG#TRIPOD,0,finetune,8,0.6375827193260193,0.1285735219717025
SAMSUNG#TRIPOD,0,finetune,9,0.6525983214378357,0.2378613054752349
SAMSUNG#TRIPOD,0,finetune,10,0.5902928113937378,0.1216130033135414
SAMSUNG#TRIPOD,0,finetune,11,0.5791767239570618,0.116331048309803
SAMSUNG#TRIPOD,0,finetune,12,0.556524395942688,0.1128539517521858
SAMSUNG#TRIPOD,0,finetune,13,0.5358450412750244,0.085054263472557
SAMSUNG#TRIPOD,0,finetune,14,0.4849307239055633,0.0901736691594123
SAMSUNG#TRIPOD,0,finetune,15,0.4967674016952514,0.0949583351612091
SAMSUNG#TRIPOD,0,finetune,16,0.4556942582130432,0.0797493085265159
SAMSUNG#TRIPOD,0,finetune,17,0.5067753195762634,0.1062470450997352
SAMSUNG#TRIPOD,0,finetune,18,0.4650394022464752,0.0833697393536567
SAMSUNG#TRIPOD,0,finetune,19,0.4451102316379547,0.1412658989429474
SAMSUNG#TRIPOD,0,finetune,20,0.4501839876174927,0.0810021683573722
SAMSUNG#TRIPOD,0,finetune,21,0.4543094336986542,0.0691317021846771
SAMSUNG#TRIPOD,0,finetune,22,0.4315527975559234,0.0922447219491005
SAMSUNG#TRIPOD,0,finetune,23,0.427158921957016,0.1084944382309913
SAMSUNG#TRIPOD,0,finetune,24,0.4081056416034698,0.0850857570767402
SAMSUNG#TRIPOD,0,finetune,25,0.4191241860389709,0.069433107972145
SAMSUNG#TRIPOD,0,finetune,26,0.3968850970268249,0.0870210602879524
SAMSUNG#TRIPOD,0,finetune,27,0.4148780405521393,0.0710516721010208
SAMSUNG#TRIPOD,0,finetune,28,0.4069810509681701,0.0668911784887313
SAMSUNG#TRIPOD,0,finetune,29,0.3887039124965668,0.0742838084697723
SAMSUNG#TRIPOD,0,finetune,30,0.3786822557449341,0.0711078941822052
SAMSUNG#TRIPOD,0,finetune,31,0.3800060749053955,0.0723903626203537
SAMSUNG#TRIPOD,0,finetune,32,0.3741908073425293,0.0780402645468711
SAMSUNG#TRIPOD,0,finetune,33,0.3451359272003174,0.0740082114934921
SAMSUNG#TRIPOD,0,finetune,34,0.340677410364151,0.0593927912414073
SAMSUNG#TRIPOD,0,finetune,35,0.3504283726215362,0.0639193579554557
SAMSUNG#TRIPOD,0,finetune,36,0.3870982527732849,0.0683600977063179
SAMSUNG#TRIPOD,0,finetune,37,0.3324780464172363,0.0625756680965423
SAMSUNG#TRIPOD,0,finetune,38,0.345047116279602,0.0601259060204029
SAMSUNG#TRIPOD,0,finetune,39,0.3585690855979919,0.0792700946331024
SAMSUNG#TRIPOD,1,pretrain,0,0.1428785771131515,0.7826635837554932
SAMSUNG#TRIPOD,1,pretrain,1,0.0414478816092014,0.6309799551963806
SAMSUNG#TRIPOD,1,pretrain,2,0.0343107357621192,0.4886222779750824
SAMSUNG#TRIPOD,1,pretrain,3,0.0306117013096809,0.3500347137451172
SAMSUNG#TRIPOD,1,pretrain,4,0.0280956979840993,0.2300406098365783
SAMSUNG#TRIPOD,1,pretrain,5,0.0262676905840635,0.1471351832151413
SAMSUNG#TRIPOD,1,pretrain,6,0.0247551407665014,0.0933427587151527
SAMSUNG#TRIPOD,1,pretrain,7,0.0234381835907697,0.0619073919951915
SAMSUNG#TRIPOD,1,pretrain,8,0.0224874448031187,0.0456079877912998
SAMSUNG#TRIPOD,1,pretrain,9,0.0214839074760675,0.0380165427923202
SAMSUNG#TRIPOD,1,pretrain,10,0.0206576082855463,0.0338716134428978
SAMSUNG#TRIPOD,1,pretrain,11,0.0204761233180761,0.0304540693759918
SAMSUNG#TRIPOD,1,pretrain,12,0.0198867712169885,0.029455654323101
SAMSUNG#TRIPOD,1,pretrain,13,0.0191603694111108,0.0295833051204681
SAMSUNG#TRIPOD,1,pretrain,14,0.0185684412717819,0.029578423127532
SAMSUNG#TRIPOD,1,pretrain,15,0.0181239619851112,0.0291235856711864
SAMSUNG#TRIPOD,1,pretrain,16,0.0173512529581785,0.0294414889067411
SAMSUNG#TRIPOD,1,pretrain,17,0.0170713402330875,0.0289029665291309
SAMSUNG#TRIPOD,1,pretrain,18,0.0163619890809059,0.0282481219619512
SAMSUNG#TRIPOD,1,pretrain,19,0.0158685371279716,0.0294525567442178
SAMSUNG#TRIPOD,1,pretrain,20,0.0157721024006605,0.0284540429711341
SAMSUNG#TRIPOD,1,pretrain,21,0.0153115401044487,0.0285231042653322
SAMSUNG#TRIPOD,1,pretrain,22,0.0145234884694218,0.0284043028950691
SAMSUNG#TRIPOD,1,pretrain,23,0.0137283522635698,0.0285140462219715
SAMSUNG#TRIPOD,1,pretrain,24,0.0128292813897132,0.028356596827507
SAMSUNG#TRIPOD,1,pretrain,25,0.0122153218835592,0.0284569207578897
SAMSUNG#TRIPOD,1,pretrain,26,0.0116512291133403,0.028151161968708
SAMSUNG#TRIPOD,1,pretrain,27,0.0116214463487267,0.0274774115532636
SAMSUNG#TRIPOD,1,pretrain,28,0.0115985553711652,0.0280366670340299
SAMSUNG#TRIPOD,1,pretrain,29,0.0113748535513877,0.0283538270741701
SAMSUNG#TRIPOD,1,finetune,0,5.822550296783447,12.2745943069458
SAMSUNG#TRIPOD,1,finetune,1,1.4584882259368896,8.792545318603516
SAMSUNG#TRIPOD,1,finetune,2,1.0629795789718628,4.283332824707031
SAMSUNG#TRIPOD,1,finetune,3,0.9168386459350586,2.1551501750946045
SAMSUNG#TRIPOD,1,finetune,4,0.8162838220596313,1.1584155559539795
SAMSUNG#TRIPOD,1,finetune,5,0.7199751138687134,0.4281218349933624
SAMSUNG#TRIPOD,1,finetune,6,0.6713520884513855,0.3907294273376465
SAMSUNG#TRIPOD,1,finetune,7,0.6098722815513611,0.1517721563577652
SAMSUNG#TRIPOD,1,finetune,8,0.5849878787994385,0.147377997636795
SAMSUNG#TRIPOD,1,finetune,9,0.5493560433387756,0.1431194990873336
SAMSUNG#TRIPOD,1,finetune,10,0.5233742594718933,0.2094789147377014
SAMSUNG#TRIPOD,1,finetune,11,0.4749820828437805,0.111825056374073
SAMSUNG#TRIPOD,1,finetune,12,0.4903079867362976,0.1347288489341735
SAMSUNG#TRIPOD,1,finetune,13,0.5029730796813965,0.1812964975833892
SAMSUNG#TRIPOD,1,finetune,14,0.4545358717441559,0.1176576912403106
SAMSUNG#TRIPOD,1,finetune,15,0.4481121301651001,0.1923092007637024
SAMSUNG#TRIPOD,1,finetune,16,0.4393548369407654,0.1109174713492393
SAMSUNG#TRIPOD,1,finetune,17,0.4192512035369873,0.1580849438905716
SAMSUNG#TRIPOD,1,finetune,18,0.3921045958995819,0.1065989956259727
SAMSUNG#TRIPOD,1,finetune,19,0.414682537317276,0.1030284315347671
SAMSUNG#TRIPOD,1,finetune,20,0.4120238423347473,0.0769488811492919
SAMSUNG#TRIPOD,1,finetune,21,0.4346186816692352,0.1338099837303161
SAMSUNG#TRIPOD,1,finetune,22,0.4131163954734802,0.1440521627664566
SAMSUNG#TRIPOD,1,finetune,23,0.3791033029556274,0.109823390841484
SAMSUNG#TRIPOD,1,finetune,24,0.3704922795295715,0.1134230494499206
SAMSUNG#TRIPOD,1,finetune,25,0.3660109937191009,0.094881348311901
SAMSUNG#TRIPOD,1,finetune,26,0.3649085462093353,0.107855848968029
SAMSUNG#TRIPOD,1,finetune,27,0.3778395652770996,0.08648531883955
SAMSUNG#TRIPOD,1,finetune,28,0.3720093369483948,0.0842823237180709
SAMSUNG#TRIPOD,2,pretrain,0,0.1799561083316803,0.7756450772285461
SAMSUNG#TRIPOD,2,pretrain,1,0.0455910712480545,0.629252552986145
SAMSUNG#TRIPOD,2,pretrain,2,0.0364364869892597,0.4883602559566498
